list-i-m,8,16,1,384,486558,1267
list-i-m,8,32,1,768,1267956,1650
list-i-m,12,1,1,36,460816,12800
list-i-m,12,2,1,72,434373,6032
list-i-m,12,4,1,144,460449,3197
list-i-m,12,8,1,288,381767,1325
list-i-m,12,16,1,576,943516,1638
list-i-m,12,32,1,1152,2118768,1839
list-l-m,2,1,1,6,102525,17087
list-l-m,2,2,1,12,125509,10459
list-l-m,2,4,1,24,83032,3459
list-l-m,2,8,1,48,140960,2936
list-l-m,2,16,1,96,419363,4368
list-l-m,2,32,1,192,650376,3387
list-l-m,4,1,1,12,148563,12380
list-l-m,4,2,1,24,124546,5189
list-l-m,4,4,1,48,163833,3413
list-l-m,4,8,1,96,368055,3833
list-l-m,4,16,1,192,923375,4809
list-l-m,4,32,1,384,2486414,6475
list-l-m,8,1,1,24,346940,14455
list-l-m,8,2,1,48,296508,6177
list-l-m,8,4,1,96,317276,3304
list-l-m,8,8,1,192,774608,4034
list-l-m,8,16,1,384,2481038,6461
list-l-m,8,32,1,768,8848384,11521
list-l-m,12,1,1,36,432877,12024
list-l-m,12,2,1,72,388771,5399
list-l-m,12,4,1,144,485841,3373
list-l-m,12,8,1,288,1195430,4150
list-l-m,12,16,1,576,4445192,7717
list-l-m,12,32,1,1152,19682779,17085
list-d-m,2,1,1,6,121910,20318
list-d-m,2,2,1,12,116467,9705
list-d-m,2,4,1,24,99101,4129
list-d-m,2,8,1,48,97615,2033
list-d-m,2,16,1,96,148746,1549
list-d-m,2,32,1,192,230682,1201
list-d-m,4,1,1,12,157604,13133
list-d-m,4,2,1,24,185675,7736
list-d-m,4,4,1,48,190842,3975
list-d-m,4,8,1,96,166079,1729
list-d-m,4,16,1,192,279270,1454
list-d-m,4,32,1,384,350457,912
list-d-m,8,1,1,24,327729,13655
list-d-m,8,2,1,48,373245,7775
list-d-m,8,4,1,96,274626,2860
list-d-m,8,8,1,192,253070,1318
list-d-m,8,16,1,384,378105,984
list-d-m,8,32,1,768,1142652,1487
list-d-m,12,1,1,36,506159,14059
list-d-m,12,2,1,72,425932,5915
list-d-m,12,4,1,144,410323,2849
list-d-m,12,8,1,288,381555,1324
list-d-m,12,16,1,576,784943,1362
list-d-m,12,32,1,1152,1907466,1655
list-il-m,2,1,1,6,87054,14509
list-il-m,2,2,1,12,118459,9871
list-il-m,2,4,1,24,136119,5671
list-il-m,2,8,1,48,163882,3414
list-il-m,2,16,1,96,337455,3515
list-il-m,2,32,1,192,1146104,5969
list-il-m,4,1,1,12,135494,11291
list-il-m,4,2,1,24,172797,7199
list-il-m,4,4,1,48,149481,3114
list-il-m,4,8,1,96,350571,3651
list-il-m,4,16,1,192,949042,4942
list-il-m,4,32,1,384,3996143,10406
list-il-m,8,1,1,24,279678,11653
list-il-m,8,2,1,48,241492,5031
list-il-m,8,4,1,96,270677,2819
list-il-m,8,8,1,192,722250,3761
list-il-m,8,16,1,384,2767696,7207
list-il-m,8,32,1,768,10915885,14213
list-il-m,12,1,1,36,369117,10253
list-il-m,12,2,1,72,336077,4667
list-il-m,12,4,1,144,336394,2336
list-il-m,12,8,1,288,1219097,4232
list-il-m,12,16,1,576,6456820,11209
list-il-m,12,32,1,1152,23027037,19988
list-dl-m,2,1,1,6,108496,18082
list-dl-m,2,2,1,12,77976,6498
list-dl-m,2,4,1,24,77935,3247
list-dl-m,2,8,1,48,139072,2897
list-dl-m,2,16,1,96,378350,3941
